customer_id,customer_name,branch_code,branch_name,customer_pan_card_no,customer_adhar_card_no,date_of_birth,address,name_of_city,state_name,state_code,country,zip_code,mobile_no,kyc_status,risk_id,income_slab,kyc_number,crn_unique_id,account_type,nationality,sip_status,has_demat_account,demat_account_no,networth,sip_amount,age
96,Alia Subramanian,195,Bidar,3174305252,940015054443,1999-03-25,"018, Brar Road",95,KARNATAKA,29,India,400096,914591920535,Rejected,3,Low,470572,6725d33b-c9f0-4e00-a310-524d32c4b176,Savings,Indian,No,No,,171965.58,0.0,18
97,Suhana Sant,196,Bidhan Nagar,1505627276,650298483547,1961-12-03,"H.No. 16, Gokhale Street",96,WEST BENGAL,19,India,400097,916846598670,Rejected,2,Medium,358483,22fdbef1-dbd1-4e12-aeab-f35d840a32ba,Current,Indian,Yes,No,,6046624.58,46819.45,36
98,Arnav Gokhale,197,Biharsharif,1328725223,779437484278,1966-07-15,"H.No. 111, Ghose Zila",97,BIHAR,10,India,400098,910899841854,Pending,1,Low,780279,afaf0b6e-acc9-4b66-8b16-701f71772260,Current,Indian,Yes,No,,5946621.73,32119.03,60
99,Jayan Rege,198,Bijapur,9527058005,177599814818,2002-07-07,"26, Srinivasan Ganj",98,KARNATAKA,29,India,400099,8671741101,Pending,4,Medium,690407,4ccaf203-9d46-416c-abc7-5fdbd4e125d9,Savings,Indian,Yes,Yes,8132179946.0,2905416.81,67351.67,61
100,Badal Devan,199,Bikaner,1002422519,671722032502,1989-05-01,"25
Doshi Circle",99,RAJASTHAN,8,India,400100,2593524487,Pending,2,High,332827,27e9d5e5-d46d-49ab-8ee7-4efa71c38f24,Savings,Indian,No,No,,5780375.56,0.0,58
101,Armaan Sampath,200,Bilaspur,8540010173,916404236071,2004-05-30,"64
Gaba Ganj",100,CHHATTISGARH,22,India,400101,5364828184,Pending,1,High,528464,4ec271a6-7d14-42f5-bcbd-1b723b15468a,Savings,Indian,No,Yes,2768886806.0,9375568.2,0.0,38
102,Armaan Sahota,201,Bokaro Steel City,9339424135,221417016673,1970-12-19,"H.No. 962
Kohli Road",101,JHARKHAND,20,India,400102,6104269699,Pending,4,Low,987294,629a60c3-7943-4cf6-9175-fa282a4d1c30,Savings,Indian,No,No,,3941492.13,0.0,68
103,Rohan Agrawal,202,Bongaon,4158102380,496208948703,1984-08-25,"H.No. 14, Din Path",102,WEST BENGAL,19,India,400103,2395763253,Verified,4,High,834539,6787a36f-8a48-4f86-a943-2d46ec39e4fc,Savings,Indian,Yes,Yes,5065112053.0,4096454.14,39630.57,32
104,Samar Ahluwalia,203,Botad,6095455154,182793096733,2001-12-03,"H.No. 13
Jha Nagar",103,GUJARAT,24,India,400104,9225056271,Verified,3,High,745009,e833e838-869f-4bcc-9e2c-be46ad93d260,Current,Indian,Yes,Yes,9306456685.0,3102242.72,59246.95,69
105,Mamooty Bobal,204,Brahmapur Town,1258934835,449423957919,1989-11-28,"71/861, Shukla Chowk",104,ORISSA,21,India,400105,9367296424,Rejected,1,Medium,675418,7a14f7dd-e609-48c9-83ed-cb56815f74ea,Current,Indian,Yes,Yes,1568226817.0,3854419.77,69669.05,70
106,Anya Sunder,205,Budaun,3620495627,136554205321,1959-12-01,"H.No. 03
Khare Ganj",105,UTTAR PRADESH,9,India,400106,8561371567,Verified,3,Low,898891,f3dfe35b-c32e-4b8c-b883-3d9c5296d209,Current,Indian,No,No,,4160715.31,0.0,33
107,Shamik Chakrabarti,206,Bulandshahr,5039594446,125493317796,1986-04-21,"H.No. 83, Baria",106,UTTAR PRADESH,9,India,400107,2944291281,Pending,3,Medium,499067,2b9aaf88-8758-4970-a123-fe142cb53fbc,Savings,Indian,No,Yes,8982948264.0,6689397.47,0.0,77
108,Oorja Jani,207,Bundi,3777388492,761500147566,1999-10-13,"H.No. 295, Cherian Nagar",107,RAJASTHAN,8,India,400108,919509529212,Rejected,2,High,673040,a10919a9-084b-4b16-867f-d1a936350d98,Savings,Indian,Yes,Yes,1603827319.0,5281608.06,48404.38,69
109,Prerak Gala,208,Burari,8428766335,652669651482,2003-02-16,"93/996, Balay Nagar",108,NCT OF DELHI,7,India,400109,913683363567,Rejected,3,High,951782,00f12d81-b7e3-4c8b-b3ff-899ed5fe2b02,Current,Indian,Yes,No,,116196.81,1572.5,18
110,Siya Balan,209,Burhanpur,4184694125,653995732267,2001-11-28,"80
Krishna",109,MADHYA PRADESH,23,India,400110,917757839637,Rejected,3,High,652563,d7bdcb83-d33d-4d8c-be4a-84e2b288a560,Current,Indian,Yes,Yes,4612094299.0,3581539.59,85658.81,52
111,Sumer Borra,210,Buxar,9992956871,245998931359,2000-04-18,"056
Kurian Marg",110,BIHAR,10,India,400111,2163881304,Pending,4,High,823112,fc20c5b5-73fe-4a40-bba8-5c6dc0e5ce98,Current,Indian,No,Yes,7383760751.0,111376.49,0.0,18
112,Suhana D’Alia,211,Champdani,6001288996,951051778809,1995-09-20,"H.No. 81, Sridhar Nagar",111,WEST BENGAL,19,India,400112,7246742992,Pending,2,Medium,747102,ed66487c-f18a-4dca-b1e2-3052a8055603,Current,Indian,No,Yes,8404560550.0,6437101.61,0.0,43
113,Rati Sheth,212,Chandannagar,9057316899,677410696229,1992-10-23,"726
Ahluwalia Street",112,WEST BENGAL,19,India,400113,917512297505,Rejected,4,High,521638,22236dfe-a47f-48c2-ad9e-72ee157d4954,Savings,Indian,Yes,No,,4803199.63,98716.84,51
114,Shray Sant,213,Chandausi,5479317827,621531436872,1986-02-14,"42/131
Bhatia",113,UTTAR PRADESH,9,India,400114,4734471825,Rejected,4,High,799607,69e60791-5f0e-43d2-beb3-3e47261cb8fa,Savings,Indian,No,Yes,5993017680.0,6997522.98,0.0,75
115,Gokul Wali,214,Chandigarh,5241986201,682942504702,1979-03-17,"59/822
Raj Circle",114,CHANDIGARH,4,India,400115,914973943883,Rejected,2,Medium,837674,c9896ab9-c181-492d-b1d0-c3a99732626d,Savings,Indian,No,No,,6485301.46,0.0,76
116,Romil Bassi,215,Chandrapur,4173910094,523911959294,2004-02-29,"72/77
Venkataraman Circle",115,MAHARASHTRA,27,India,400116,2831837989,Rejected,3,Low,423096,d7c26fce-15e3-4417-924e-6793135313fb,Current,Indian,Yes,Yes,8401587291.0,4535937.41,32296.18,59
117,Kanav Sandal,216,Chapra,3688774175,197294800070,1998-04-12,"76/74, Agarwal Road",116,BIHAR,10,India,400117,916266881391,Rejected,4,High,246471,a110cbb5-c3f0-41ce-85ca-dcd6b2d3cba3,Current,Indian,Yes,No,,8758321.68,37021.52,49
118,Anvi Bhavsar,217,Chas,2144860538,205003010936,1963-10-18,"H.No. 17, Bhakta Zila",117,JHARKHAND,20,India,400118,917743172535,Rejected,4,Medium,140807,e2104297-1c29-4c72-a9ec-f70eac26e936,Current,Indian,Yes,No,,6584238.62,45183.91,53
119,Aradhya Datta,218,Chennai,1723623353,217407700049,1974-04-01,"86/671
Chahal Street",118,TAMIL NADU,33,India,400119,912519249806,Rejected,1,Medium,390201,add388b7-cf93-412d-9474-01785a039dd2,Savings,Indian,No,No,,1252450.43,0.0,63
120,Jivin Barad,219,Chhattarpur,8275043664,744070351444,2003-09-10,"44, Jain Path",119,MADHYA PRADESH,23,India,400120,916197757669,Rejected,2,High,723471,5c96b740-8522-4002-93ba-c33b7be02f36,Current,Indian,No,No,,3742482.95,0.0,30
121,Tarini Kapoor,220,Chhindwara,7236745724,429708740874,1981-08-19,"H.No. 18, Bahl Ganj",120,MADHYA PRADESH,23,India,400121,7196062689,Rejected,1,Medium,138816,88fb330f-f5d6-45d7-8a83-99b774ccfd47,Current,Indian,No,No,,725185.28,0.0,60
122,Prisha Raman,221,Chikmagalur,9403137287,613205618496,1987-12-26,"H.No. 92
Raja Zila",121,KARNATAKA,29,India,400122,683507163,Verified,3,High,293744,700875db-8941-4628-8435-9bd62c363aaa,Savings,Indian,Yes,No,,1147444.5,29146.09,32
123,Nakul Kashyap,222,Chilakaluripet,6042418005,229591981173,1976-10-01,"H.No. 735
Shetty Street",122,ANDHRA PRADESH,28,India,400123,910390416123,Rejected,4,High,859073,ad6a0e6a-a9a2-4ec1-898a-10eb9b2894e3,Savings,Indian,No,Yes,8282426349.0,3872639.42,0.0,78
124,Vidur Sarma,223,Chitradurga,9851741817,182735971557,1979-01-20,"01/27
Butala Path",123,KARNATAKA,29,India,400124,914834905260,Rejected,1,High,823887,75eef8c5-07f1-4757-93e2-80fb95fb5084,Savings,Indian,No,Yes,5695880742.0,3754698.95,0.0,60
125,Bhavin Chad,224,Chittaurgarh,9115277463,274691520653,1991-03-13,"H.No. 813, Mall",124,RAJASTHAN,8,India,400125,917691255781,Rejected,2,Medium,846599,949af198-fc49-4a84-bea7-47cfa2bd65cd,Current,Indian,Yes,Yes,9656727259.0,1876196.56,82879.83,80
126,Heer Vyas,225,Chittoor,7362376218,301320733612,1991-04-14,"394, Bhatnagar Path",125,ANDHRA PRADESH,28,India,400126,1233241377,Pending,1,High,707954,b49965b4-202a-4953-b94d-fdca484045fb,Current,Indian,Yes,Yes,8910391144.0,131817.29,13987.84,23
127,Reyansh Buch,226,Churu,3279668759,230077295201,1965-09-30,"13/915, Anne Circle",126,RAJASTHAN,8,India,400127,911621280652,Verified,3,Low,834755,1679c021-84d0-4697-8bfc-e4ca39e00656,Savings,Indian,Yes,Yes,7672534403.0,6178759.57,71813.78,71
128,Tarini Aggarwal,227,Coimbatore,8204944334,129574139611,1978-07-11,"H.No. 020
Thakur Path",127,TAMIL NADU,33,India,400128,8222937284,Pending,1,High,617322,2478e7a6-dffb-45db-a3c2-42f55a88e7e3,Current,Indian,No,No,,3556447.86,0.0,70
129,Kaira Chahal,228,Cuddalore,4989241352,432267783253,1990-10-18,"H.No. 175
Venkataraman Nagar",128,TAMIL NADU,33,India,400129,5900675850,Verified,3,High,409497,d799e6e2-080c-48e6-89cc-99cfae0ec86c,Savings,Indian,Yes,Yes,6403958184.0,1672159.52,86675.31,66
130,Mahika Edwin,229,Cuttack,3659260065,128530030460,1980-11-06,"H.No. 836
Dyal Road",129,ORISSA,21,India,400130,915253861786,Rejected,4,Low,713463,b2c5db07-4c6d-4d9d-915c-9cca0b79faff,Current,Indian,No,No,,2047107.95,0.0,57
131,Pihu Shetty,230,Dabgram,5265104044,263837564646,1992-02-15,"49/36, Dhillon Circle",130,WEST BENGAL,19,India,400131,6954883547,Verified,4,High,402649,92ed76d6-197a-4409-9168-c3183b6ab5ba,Savings,Indian,Yes,No,,973345.89,10041.34,57
132,Ivana Dora,231,Dallo Pura,7355737365,158775447873,1998-08-29,"18/36
Joshi Ganj",131,NCT OF DELHI,7,India,400132,9642562893,Pending,1,Medium,345981,a0292aff-7a86-42d9-b5c7-f1d4b1bd3f0b,Current,Indian,No,Yes,1163739906.0,5064883.7,0.0,63
133,Dhruv Jain,232,Damoh,7007757638,373000362404,1959-02-04,"H.No. 161
Bassi Street",132,MADHYA PRADESH,23,India,400133,3920866902,Verified,3,High,644000,af781385-0be9-492f-82f4-ca2a8161be0f,Current,Indian,Yes,No,,5463764.41,64438.75,58
134,Indrans Mannan,233,Darbhanga,7779972438,387792671164,1960-07-11,"03/445, Datta Path",133,BIHAR,10,India,400134,6210646128,Rejected,1,Medium,942321,8b2f39b7-cadf-4350-be13-97425b5d8d53,Current,Indian,Yes,No,,2522186.98,93099.15,60
135,Samiha Saini,234,Darjiling,7843430185,805143452204,1986-07-11,"354
Bumb Circle",134,WEST BENGAL,19,India,400135,1767784387,Rejected,2,Medium,325425,8e353f17-80c7-4993-a57a-7dffe9ff351f,Savings,Indian,No,Yes,2738662272.0,4230404.16,0.0,35
136,Indrans Bassi,235,Datia,9117175419,800487504173,1964-02-21,"H.No. 005, Korpal Circle",135,MADHYA PRADESH,23,India,400136,919192709551,Verified,1,Medium,748155,f46fb43a-207e-4d3f-8090-2a860d7a78f7,Current,Indian,No,No,,1062710.91,0.0,72
137,Nakul Dewan,236,Davanagere,8292851355,807594247668,1992-12-13,"H.No. 883, Reddy Street",136,KARNATAKA,29,India,400137,9102385061,Pending,4,Low,156518,28d2703e-69be-48a3-84e4-74135d0541c2,Current,Indian,No,No,,6223867.64,0.0,46
138,Kashvi Boase,237,Deesa,9276266050,171245348105,1961-06-14,"38, Kala Path",137,GUJARAT,24,India,400138,919700475296,Rejected,2,High,748387,1ca40866-dd0d-4fac-b425-8fc511a07507,Savings,Indian,Yes,Yes,5028129336.0,5503216.19,14926.52,41
139,Advika Vala,238,Dehradun,6226148350,496134515419,1981-03-29,"04/16, Gopal Zila",138,UTTARAKHAND,5,India,400139,916083694530,Rejected,2,High,868400,a4d028d1-761a-4b71-9c4b-4147a928d15e,Savings,Indian,No,Yes,5653562132.0,189622.94,0.0,21
140,Hazel Saha,239,Dehri,8188678367,672332117318,1976-06-04,"78/652, Kalla Road",139,BIHAR,10,India,400140,912992752642,Verified,3,Low,244053,b2949ae2-4fed-46fb-bb14-c2dd1c1ee637,Savings,Indian,No,No,,2480213.41,0.0,76
141,Aaryahi Madan,240,Delhi,6032083361,270594717548,1981-07-23,"33/53
Mani Ganj",140,NCT OF DELHI,7,India,400141,914698554243,Verified,2,High,409685,c97a6b77-4e9b-4919-bbae-70fc4f999cd6,Savings,Indian,No,Yes,5045535731.0,5316365.35,0.0,62
142,Vanya Balakrishnan,241,Delhi Cantonment,6739623971,588542680055,1961-02-11,"93, Behl Circle",141,NCT OF DELHI,7,India,400142,912223200347,Rejected,3,Medium,781006,b206b9fd-d8a9-443d-99f1-e304badd4208,Savings,Indian,No,Yes,8128977490.0,941955.55,0.0,60
143,Kavya Bahri,242,Deoghar,2052170386,469733428131,1962-06-01,"900
Tank Street",142,JHARKHAND,20,India,400143,440763260,Pending,1,Low,931667,359ab67f-6967-4dba-9217-302ea5837d0d,Savings,Indian,No,Yes,4999522614.0,5542135.26,0.0,57
144,Renee Issac,243,Deoli,9947489308,800339870593,1965-05-27,"53
Srinivasan",143,NCT OF DELHI,7,India,400144,910220540978,Pending,4,Medium,350852,947d4e93-6fa2-4812-8331-c94204506e43,Current,Indian,No,Yes,6857716408.0,1755916.14,0.0,32
145,Aarush Sem,244,Deoria,3253531774,597714537499,1981-12-02,"67
Chowdhury Street",144,UTTAR PRADESH,9,India,400145,916706126929,Rejected,1,Low,602767,3b9b3d0e-346b-4a88-82f7-e76682c6bc70,Savings,Indian,Yes,Yes,1993973009.0,8636566.29,30353.27,46
146,Jayesh Sinha,245,Dewas,9671672558,436405501751,2003-07-11,"22/857, Shere Path",145,MADHYA PRADESH,23,India,400146,4524593929,Verified,3,Low,660167,c5ed27e5-8853-44a5-ba7f-d8a08bc01ce3,Savings,Indian,Yes,Yes,8381347299.0,7862798.25,29985.96,39
147,Misha Bir,246,Dhanbad,8916592632,943222214704,1987-04-26,"H.No. 77
Warrior",146,JHARKHAND,20,India,400147,913427875686,Rejected,1,Low,739093,12191456-924c-45e1-af1e-c964891c9018,Current,Indian,Yes,No,,7099226.51,29637.75,37
148,Aaryahi Rattan,247,Dharmavaram,4388575301,251338780562,1998-10-02,"27
Balasubramanian Street",147,ANDHRA PRADESH,28,India,400148,8341144656,Pending,3,Medium,633315,9f026118-31e7-4f60-9931-4b4b64061bba,Current,Indian,Yes,Yes,3892061639.0,8552712.93,25460.94,42
149,Faiyaz Rajagopalan,248,Dhaulpur,6089568673,360185448120,2005-11-17,"11, Kaur Chowk",148,RAJASTHAN,8,India,400149,916602156292,Verified,3,High,389124,cb364c6d-ba8a-4ca1-8183-ac62bf8b448b,Current,Indian,Yes,No,,1123227.05,28897.71,29
150,Eva Varkey,249,Dhule,9342595751,244036706834,1966-10-15,"586
Kothari Chowk",149,MAHARASHTRA,27,India,400150,7020994205,Pending,4,High,490217,13b90186-c0eb-44eb-8c2a-1c199c96b6f7,Savings,Indian,Yes,No,,6514430.33,27643.49,36
151,Kismat Baria,250,Dibrugarh,5397213182,296902749237,1998-11-19,"H.No. 341
Barad Marg",150,ASSAM,18,India,400151,5043504621,Pending,3,High,331625,59a9e80f-6aeb-4e3f-9973-497660ce16fd,Current,Indian,No,Yes,6383171466.0,196300.71,0.0,22
152,Madhav Warrior,251,Dimapur,8601550409,744546271062,1985-04-30,"37/988
Mand Chowk",151,NAGALAND,13,India,400152,919846658220,Pending,4,Low,915567,38e07217-7e18-4690-815f-6c0a0bdea482,Current,Indian,No,No,,4275140.52,0.0,35
153,Rohan Sachdev,252,Dinapur Nizamat,5472604480,162296118632,2000-03-12,"H.No. 538
Hayre Path",152,BIHAR,10,India,400153,5722927199,Rejected,4,Medium,461405,fcaac4d2-4a4b-4881-99ad-1bde1fc292a6,Current,Indian,No,No,,1574671.19,0.0,67
154,Krish Ramaswamy,253,Dindigul,6325227665,799260653108,1972-11-02,"491, Shetty Marg",153,TAMIL NADU,33,India,400154,9167507400,Pending,2,Low,446265,16a1cffb-b289-4dd0-bece-b9dbe899e5ed,Current,Indian,Yes,No,,105285.65,24756.64,24
155,Adira Roy,254,Dum Dum,9029153181,722360031392,1990-10-18,"15/454
Karan Street",154,WEST BENGAL,19,India,400155,9110086261,Verified,3,High,410374,8bf1f88d-be7c-43b3-855b-f95bd24ee74f,Current,Indian,Yes,No,,2420337.73,32452.24,76
156,Rasha Rajan,255,Durg,2177576898,614700684940,1977-05-22,"H.No. 391
Kar Nagar",155,CHHATTISGARH,22,India,400156,5278384362,Pending,3,High,262416,2c9642ac-429b-4b31-a15e-6c48b8721a19,Current,Indian,No,No,,6042277.35,0.0,66
157,Shalv Venkatesh,256,Durgapur,3361457190,484211014848,1992-07-31,"377, Dash Street",156,WEST BENGAL,19,India,400157,913816324427,Verified,4,Medium,903480,ca99d5f6-9355-4ea6-8565-9a68982ace47,Savings,Indian,Yes,No,,2389873.66,14583.52,59
158,Samarth Shetty,257,Eluru,5726448898,812517727010,1976-05-09,"94/265
Mani Circle",157,ANDHRA PRADESH,28,India,400158,911099835463,Verified,3,Medium,888612,c2e9f066-5d80-4324-8373-e473f5f6c0b3,Savings,Indian,Yes,Yes,7464412026.0,3681109.5,78022.29,53
159,Purab Gole,258,English Bazar,1167732496,547625622253,1985-08-23,"58, Bhagat Zila",158,WEST BENGAL,19,India,400159,7372207452,Pending,3,Medium,699378,b4798ad8-02f9-4498-bac6-520b58a0e1fa,Current,Indian,Yes,Yes,5957580156.0,3312359.77,58044.55,70
160,Jivika Jayaraman,259,Erode,7952628291,953435142649,1974-07-31,"13/71
Saran Marg",159,TAMIL NADU,33,India,400160,6674810830,Pending,1,Low,515006,732fb8f0-c432-4e8b-a333-4e77004328c3,Current,Indian,Yes,No,,145103.18,6223.89,23
161,Kimaya Bora,260,Etah,2659183762,689019534882,1994-02-28,"27/867
Basak Circle",160,UTTAR PRADESH,9,India,400161,2255876520,Verified,4,High,316802,12b38caa-89b1-49c3-b263-e2a494fabfc0,Current,Indian,Yes,Yes,8420216243.0,2671748.13,48415.63,53
162,Parinaaz Dubey,261,Etawah,9859870269,916711193285,1984-11-10,"28/80, Chadha Nagar",161,UTTAR PRADESH,9,India,400162,4944889851,Pending,3,High,239443,d1601cae-0a31-4dd3-9f5e-4eba15728b4d,Savings,Indian,No,No,,3847833.02,0.0,66
163,Misha Sahni,262,Faizabad,8491198304,870188048265,1984-01-12,"H.No. 95
Subramaniam Marg",162,UTTAR PRADESH,9,India,400163,6826588031,Rejected,3,Medium,276152,0a93fac7-a675-4dd6-80eb-05f9b87d075c,Current,Indian,No,Yes,8774660004.0,1269957.62,0.0,69
164,Lagan Thaker,263,Faridabad,6126865022,387173773772,1974-11-21,"H.No. 28
Rajagopal Path",163,HARYANA,6,India,400164,916644922363,Rejected,3,High,263032,0a35aa49-5ad3-4e43-a0dc-aa1c7e62aac2,Current,Indian,Yes,Yes,9201643504.0,2551630.57,14258.6,28
165,Indrajit Chada,264,Farrukhabad-cum-Fatehgarh,5452048352,564825303778,1990-05-27,"45, Hegde Nagar",164,UTTAR PRADESH,9,India,400165,8358196919,Pending,1,Low,129114,31d5bcbf-93bf-42e0-9aef-c9f564b96984,Savings,Indian,No,No,,5366934.56,0.0,50
166,Taimur Ravel,265,Fatehpur,8226069200,998752059301,1992-01-23,"19, Desai",165,UTTAR PRADESH,9,India,400166,910885555696,Pending,4,High,198571,d4445743-62b2-4c09-a565-27d8257dd076,Current,Indian,No,Yes,9332193555.0,5449081.83,0.0,39
167,Anya Ganesh,266,Firozabad,2020842301,346475823893,1975-04-13,"42/75, Arora Zila",166,UTTAR PRADESH,9,India,400167,3930842284,Verified,4,Medium,976255,7b4e290d-a71e-4315-911c-b331f7a45c91,Savings,Indian,No,Yes,3471653089.0,9535110.38,0.0,40
168,Aarush Biswas,267,Firozpur,9924374468,618724949386,1971-03-24,"084, Shukla Road",167,PUNJAB,3,India,400168,2304094879,Rejected,3,High,417077,c01fde95-3695-4fd1-ada6-8eb9c1a505f8,Current,Indian,No,Yes,1540654616.0,3461521.29,0.0,66
169,Anika Kumar,268,Gadag-Betigeri,7412314744,389463274104,1986-10-04,"33, Chanda Chowk",168,KARNATAKA,29,India,400169,4206997968,Verified,4,High,316493,e7e91e66-2437-47a1-b17d-d740f0b6e1ce,Savings,Indian,Yes,Yes,1552161562.0,1970208.44,37231.94,80
170,Shlok Ram,269,Gandhidham,9807385445,536373878606,1969-07-28,"904
Bera Circle",169,GUJARAT,24,India,400170,9948196817,Rejected,3,High,460623,a2d9fcd7-9055-4d7d-8187-9957de0709da,Current,Indian,Yes,No,,4958468.91,54922.64,60
171,Vivaan Devi,270,Gandhinagar,1405736067,383804084360,1964-09-02,"34/674, Jani Road",170,GUJARAT,24,India,400171,917556089600,Verified,1,High,241454,ca459bdf-c0d3-4df6-84ed-7deb8cfbe07e,Current,Indian,No,No,,9816106.45,0.0,48
172,Biju Halder,271,Ganganagar,8321661469,242208326960,1965-05-17,"03/374, Date Marg",171,RAJASTHAN,8,India,400172,2734850404,Verified,1,Medium,766345,b0bafdc4-9658-4934-9a43-8a1a01cc7b4d,Current,Indian,No,No,,1193161.16,0.0,69
173,Taimur Raj,272,Gangapur City,2928395913,711431683588,1971-12-30,"H.No. 733, Lata",172,RAJASTHAN,8,India,400173,910847214199,Verified,4,Low,784297,4d6983e4-ba20-4c15-a0ac-07d823727e3a,Savings,Indian,Yes,No,,128079.34,16555.76,20
174,Arnav Dhar,273,Gangawati,1479271519,371984768076,1980-11-06,"81/47, Mani Path",173,KARNATAKA,29,India,400174,918517896363,Verified,4,Low,636454,ec0e8423-17ac-4c9e-ae87-b73cf69d2de3,Current,Indian,Yes,No,,1150596.69,72348.29,60
175,Aarush Bali,274,Gaya,1292225742,901815987064,1983-11-01,"774, Ravi Ganj",174,BIHAR,10,India,400175,913368382241,Verified,4,Medium,654319,a43ad2b7-5b25-4c8d-a888-ecfe73e538b3,Current,Indian,Yes,Yes,1629559351.0,1393636.41,47413.75,34
176,Kiaan Rout,275,Ghazipur,6796365752,207753532843,2001-06-07,"H.No. 22, Verma Path",175,UTTAR PRADESH,9,India,400176,6597693517,Rejected,4,High,550013,b4398fd2-372d-455c-babd-b2e525fb6954,Savings,Indian,No,Yes,4347859089.0,9839978.59,0.0,47
177,Badal Kar,276,Giridih,6419594288,251635153462,1997-11-04,"06/019, Chawla Chowk",176,JHARKHAND,20,India,400177,2589761262,Verified,4,High,998547,8dd99c77-dc00-47ca-b203-a58501b0fbb2,Savings,Indian,Yes,Yes,2710558304.0,5391475.05,11530.33,41
178,Azad Ganesan,277,Godhra,1346281472,318451024923,1962-05-11,"H.No. 980, Ahuja Street",177,GUJARAT,24,India,400178,3420980384,Pending,2,Low,190232,981b8fbb-9f08-40f5-9cbb-7e0741747106,Current,Indian,Yes,Yes,4758850939.0,131753.48,4720.63,20
179,Seher Sarma,278,Gokal Pur,4993280717,665717073107,1963-08-19,"959
Borde Road",178,NCT OF DELHI,7,India,400179,8154263138,Verified,4,Medium,608675,8904fb5e-8e04-41d8-bdad-0494bb1fefa2,Savings,Indian,No,Yes,4796990850.0,3833353.73,0.0,76
180,Eshani Sehgal,279,Gonda,2087000399,115908305218,1986-02-24,"12/27, Bhandari Street",179,UTTAR PRADESH,9,India,400180,916651882475,Verified,1,Low,474203,ec98fe32-94d5-4756-be89-8aafcf371655,Current,Indian,Yes,No,,2307325.03,38930.94,30
181,Jivin Dasgupta,280,Gondal,9457503986,998943352925,1973-04-15,"873
Bandi Street",180,GUJARAT,24,India,400181,916009646785,Pending,4,High,433502,d2832a32-98a2-4b78-87c9-cf8d0b34c715,Current,Indian,Yes,No,,5467122.19,84864.9,59
182,Hunar Shukla,281,Gondiya,1774654369,992598992050,1987-05-02,"H.No. 221
Sidhu Street",181,MAHARASHTRA,27,India,400182,3512672480,Pending,3,High,831366,910376ad-4712-470a-8435-0bb2650f8e1b,Current,Indian,Yes,Yes,7001455374.0,7937144.18,43157.62,43
183,Raunak De,282,Gorakhpur,1814953846,289156634071,1999-10-10,"40/951, Ramesh",182,UTTAR PRADESH,9,India,400183,8431175044,Verified,3,High,814455,0e02e316-c07a-49e3-b733-42f60ef0802f,Current,Indian,No,Yes,8182660449.0,8607425.15,0.0,43
184,Abram Kumer,283,Greater Hyderabad,5740761530,293845114469,1985-06-09,"96/68
Bala Road",183,ANDHRA PRADESH,28,India,400184,912591315437,Verified,3,Low,624606,be249938-fd9b-4cf5-b97b-e97d2d8947c4,Savings,Indian,No,Yes,1119240830.0,5922562.83,0.0,46
185,Nirvaan Choudhury,284,Greater Mumbai,4345592491,519461619067,1993-10-15,"89, Wason Circle",184,MAHARASHTRA,27,India,400185,3128167609,Verified,3,Medium,757272,1cf65e0e-9fed-4784-8e9a-3a96c5cf3415,Current,Indian,Yes,Yes,1081268757.0,9795486.45,37760.49,42
186,Kartik Chauhan,285,Greater Noida,9351965888,267346789850,1969-08-17,"67/173, Chowdhury Chowk",185,UTTAR PRADESH,9,India,400186,912692998223,Rejected,3,Medium,191395,94373f17-1bc9-4a52-a8c6-f9405066a9da,Savings,Indian,No,No,,5570184.99,0.0,65
187,Rati Chatterjee,286,Gudivada,2824669074,860495814226,1981-04-04,"20
Garde",186,ANDHRA PRADESH,28,India,400187,9426344604,Pending,2,High,143630,983196bd-f292-41a6-84e0-85d46c71d8b8,Current,Indian,Yes,No,,3182053.48,34697.1,68
188,Neysa Gala,287,Gulbarga,7035273402,341612112140,1961-04-19,"38, Banerjee Ganj",187,KARNATAKA,29,India,400188,912914783622,Rejected,4,Medium,957447,35acb3c1-6798-4741-bdaf-55debf25d718,Savings,Indian,No,No,,4939573.71,0.0,27
